19633,DESTINY,GRAY,1976-08-24,S,F,destiny41@adventure-works.com,"$30,000 ",High School,Skilled Manual
19635,DAWN,SHAN,1976-10-28,S,F,dawn34@adventure-works.com,"$40,000 ",High School,Skilled Manual
19649,ELIZABETH,MARTIN,1979-08-26,S,F,elizabeth18@adventure-works.com,"$40,000 ",High School,Skilled Manual
19775,ALISHA,CAI,1975-04-26,S,F,alisha22@adventure-works.com,"$40,000 ",High School,Skilled Manual
20273,KATHERINE,MARTIN,1976-10-28,S,F,katherine85@adventure-works.com,"$40,000 ",High School,Skilled Manual
20276,HALEY,SANCHEZ,1980-09-26,S,F,haley1@adventure-works.com,"$30,000 ",High School,Skilled Manual
20291,ALEXIS,WALKER,1975-11-03,S,F,alexis20@adventure-works.com,"$40,000 ",High School,Skilled Manual
21234,BRIANNA,RIVERA,1976-01-12,S,F,brianna34@adventure-works.com,"$30,000 ",High School,Skilled Manual
21235,STEPHANIE,HERNANDEZ,1975-11-06,S,F,stephanie63@adventure-works.com,"$40,000 ",High School,Skilled Manual
21253,VICTORIA,WILLIAMS,1979-12-04,S,F,victoria3@adventure-works.com,"$40,000 ",High School,Skilled Manual
21260,ARIANA,HOWARD,1976-06-15,S,F,ariana10@adventure-works.com,"$40,000 ",High School,Skilled Manual
22007,KAYLEE,HERNANDEZ,1976-09-13,S,F,kaylee41@adventure-works.com,"$30,000 ",High School,Skilled Manual
22008,ALISHA,YE,1975-04-08,S,F,alisha9@adventure-works.com,"$40,000 ",High School,Skilled Manual
22012,REGINA,MALHOTRA,1980-06-26,S,F,regina4@adventure-works.com,"$30,000 ",High School,Skilled Manual
22025,RILEY,PETERSON,1977-06-06,S,F,riley24@adventure-works.com,"$40,000 ",High School,Skilled Manual
22036,GABRIELLA,HALL,1975-11-01,S,F,gabriella45@adventure-works.com,"$40,000 ",High School,Skilled Manual
22187,HANNAH,RUSSELL,1974-06-24,S,F,hannah41@adventure-works.com,"$50,000 ",High School,Skilled Manual
22969,TAYLOR,MARTIN,1975-09-27,S,F,taylor62@adventure-works.com,"$40,000 ",High School,Skilled Manual
22970,MARY,PHILLIPS,1976-10-06,S,F,mary19@adventure-works.com,"$40,000 ",High School,Skilled Manual
22971,MORGAN,HOWARD,1980-11-06,S,F,morgan59@adventure-works.com,"$30,000 ",High School,Skilled Manual
22972,BAILEY,JAMES,1980-02-24,S,F,bailey6@adventure-works.com,"$40,000 ",High School,Skilled Manual
22981,AMANDA,FLORES,1977-05-26,S,F,amanda33@adventure-works.com,"$40,000 ",High School,Skilled Manual
23109,LAUREN,HUGHES,1975-12-01,S,F,lauren59@adventure-works.com,"$40,000 ",High School,Skilled Manual
23548,HALEY,MORRIS,1976-08-25,S,F,haley2@adventure-works.com,"$30,000 ",High School,Skilled Manual
23556,KRISTI,MUNOZ,1976-02-21,S,F,kristi3@adventure-works.com,"$40,000 ",High School,Skilled Manual
23560,JACQUELINE,FLORES,1978-07-15,S,F,jacqueline13@adventure-works.com,"$40,000 ",High School,Skilled Manual
23565,JULIA,TORRES,1976-11-02,S,F,julia58@adventure-works.com,"$40,000 ",High School,Skilled Manual
24222,SIERRA,GREEN,1979-08-23,S,F,sierra13@adventure-works.com,"$40,000 ",High School,Skilled Manual
24223,ABIGAIL,ALEXANDER,1979-04-26,S,F,abigail44@adventure-works.com,"$40,000 ",High School,Skilled Manual
24224,NICOLE,PERRY,1979-10-17,S,F,nicole56@adventure-works.com,"$40,000 ",High School,Skilled Manual
24235,JILL,MARTINEZ,1978-08-23,S,F,jill7@adventure-works.com,"$40,000 ",High School,Skilled Manual
24489,SHELBY,MURPHY,1976-06-08,S,F,shelby15@adventure-works.com,"$40,000 ",High School,Skilled Manual
24491,KAITLYN,RUSSELL,1980-05-05,S,F,kaitlyn87@adventure-works.com,"$30,000 ",High School,Skilled Manual
24496,KATELYN,MITCHELL,1978-04-09,S,F,katelyn34@adventure-works.com,"$40,000 ",High School,Skilled Manual
24497,ABIGAIL,JAMES,1978-03-23,S,F,abigail21@adventure-works.com,"$40,000 ",High School,Skilled Manual
24498,ANGELA,WASHINGTON,1978-04-16,S,F,angela16@adventure-works.com,"$40,000 ",High School,Skilled Manual
24507,MADISON,GARCIA,1976-09-07,S,F,madison17@adventure-works.com,"$40,000 ",High School,Skilled Manual
24509,EMMA,LONG,1976-11-09,S,F,emma55@adventure-works.com,"$40,000 ",High School,Skilled Manual
24516,RACHEL,MOORE,1975-11-13,S,F,rachel10@adventure-works.com,"$40,000 ",High School,Skilled Manual
25000,ALLISON,TURNER,1979-10-18,S,F,allison27@adventure-works.com,"$40,000 ",High School,Skilled Manual
25039,ALEXIS,CLARK,1975-02-12,S,F,alexis16@adventure-works.com,"$40,000 ",High School,Skilled Manual
25042,ARIF,RIZALDY,1975-08-28,S,F,arif0@adventure-works.com,"$40,000 ",High School,Skilled Manual
25254,KRYSTAL,SHE,1976-06-10,S,F,krystal23@adventure-works.com,"$30,000 ",High School,Skilled Manual
25275,CHRISTINA,WATSON,1976-02-26,S,F,christina0@adventure-works.com,"$40,000 ",High School,Skilled Manual
25911,ALEXANDRA,SANDERS,1978-04-02,S,F,alexandra22@adventure-works.com,"$40,000 ",High School,Skilled Manual
26172,MADELINE,HERNANDEZ,1975-08-18,S,F,madeline16@adventure-works.com,"$40,000 ",High School,Skilled Manual
26185,KAYLEE,GREEN,1977-01-21,S,F,kaylee37@adventure-works.com,"$40,000 ",High School,Skilled Manual
26575,TONI,GONZALEZ,1975-07-08,S,F,toni19@adventure-works.com,"$40,000 ",High School,Skilled Manual
26776,JENNY,GUO,1976-09-25,S,F,jenny19@adventure-works.com,"$30,000 ",High School,Skilled Manual
26778,SIERRA,PEREZ,1975-06-10,S,F,sierra11@adventure-works.com,"$40,000 ",High School,Skilled Manual
26788,DESTINY,HOWARD,1978-05-11,S,F,destiny37@adventure-works.com,"$40,000 ",High School,Skilled Manual
27461,ARIANNA,COLEMAN,1979-10-06,S,F,arianna6@adventure-works.com,"$40,000 ",High School,Skilled Manual
27504,REBECCA,LOPEZ,1975-09-17,S,F,rebecca22@adventure-works.com,"$40,000 ",High School,Skilled Manual
27505,BONNIE,SKELLY,1975-12-19,S,F,bonnie3@adventure-works.com,"$40,000 ",High School,Skilled Manual
27726,SOPHIA,HALL,1980-03-26,S,F,sophia20@adventure-works.com,"$30,000 ",High School,Skilled Manual
27735,SHELBY,SANDERS,1977-06-20,S,F,shelby3@adventure-works.com,"$40,000 ",High School,Skilled Manual
27736,MACKENZIE,YOUNG,1977-08-21,S,F,mackenzie38@adventure-works.com,"$40,000 ",High School,Skilled Manual
27741,GABRIELLE,FOSTER,1979-08-15,S,F,gabrielle38@adventure-works.com,"$40,000 ",High School,Skilled Manual
28092,MORGAN,HALL,1978-12-16,S,F,morgan20@adventure-works.com,"$40,000 ",High School,Skilled Manual
28123,DAISY,ORTEGA,1975-02-12,S,F,daisy17@adventure-works.com,"$40,000 ",High School,Skilled Manual
28334,MARCO,TANARA,1980-11-17,S,F,marco21@adventure-works.com,"$30,000 ",High School,Skilled Manual
28347,LATOYA,ANAND,1979-09-11,S,F,latoya21@adventure-works.com,"$40,000 ",High School,Skilled Manual
28862,CATHERINE,RAMIREZ,1976-06-26,S,F,catherine6@adventure-works.com,"$40,000 ",High School,Skilled Manual
29049,KELLY,SIMMONS,1979-09-26,S,F,kelly20@adventure-works.com,"$40,000 ",High School,Skilled Manual
29107,TONYA,LUO,1975-04-17,S,F,tonya6@adventure-works.com,"$40,000 ",High School,Skilled Manual
29323,ANDREA,COOPER,1976-03-15,S,F,andrea17@adventure-works.com,"$40,000 ",High School,Skilled Manual
29326,VICTORIA,DIAZ,1980-02-17,S,F,victoria68@adventure-works.com,"$30,000 ",High School,Skilled Manual
11073,AMY,YE,1956-08-14,S,F,amy16@adventure-works.com,"$70,000 ",High School,Skilled Manual
13078,MICHELE,CHANDE,1956-01-22,S,F,michele15@adventure-works.com,"$70,000 ",High School,Skilled Manual
15180,JILLIAN,SURI,1956-01-23,S,F,jillian1@adventure-works.com,"$70,000 ",High School,Skilled Manual
15181,ROSA,HUANG,1956-08-06,S,F,rosa6@adventure-works.com,"$70,000 ",High School,Skilled Manual
15182,DEANNA,SRINI,1956-08-26,S,F,deanna12@adventure-works.com,"$70,000 ",High School,Skilled Manual
15753,MARGARET,LI,1956-12-22,S,F,margaret10@adventure-works.com,"$70,000 ",High School,Skilled Manual
15754,CRYSTAL,XU,1956-06-23,S,F,crystal13@adventure-works.com,"$70,000 ",High School,Skilled Manual
18486,KARI,TORRES,1956-12-06,S,F,kari32@adventure-works.com,"$70,000 ",High School,Skilled Manual
18487,TASHA,NATH,1956-10-10,S,F,tasha19@adventure-works.com,"$70,000 ",High School,Skilled Manual
23344,SHARON,XU,1957-12-01,S,F,sharon11@adventure-works.com,"$70,000 ",High School,Skilled Manual
24301,TASHA,RAI,1957-08-25,S,F,tasha18@adventure-works.com,"$70,000 ",High School,Skilled Manual
24303,MEGAN,DIAZ,1957-12-02,S,F,megan69@adventure-works.com,"$70,000 ",High School,Skilled Manual
27513,CARA,ZHENG,1957-01-15,S,F,cara15@adventure-works.com,"$70,000 ",High School,Skilled Manual
27514,DAISY,NAVARRO,1957-04-24,S,F,daisy6@adventure-works.com,"$70,000 ",High School,Skilled Manual
28135,CARLA,MADAN,1957-05-09,S,F,carla10@adventure-works.com,"$70,000 ",High School,Skilled Manual
11068,TIFFANY,LIANG,1955-09-23,S,F,tiffany17@adventure-works.com,"$80,000 ",High School,Skilled Manual
11069,CAROLYN,NAVARRO,1955-09-21,S,F,carolyn30@adventure-works.com,"$80,000 ",High School,Skilled Manual
11071,LINDA,SERRANO,1955-06-26,S,F,linda31@adventure-works.com,"$80,000 ",High School,Skilled Manual
11072,CASEY,LUO,1955-02-06,S,F,casey6@adventure-works.com,"$80,000 ",High School,Skilled Manual
12021,DEBORAH,YUAN,1946-02-13,S,F,deborah11@adventure-works.com,"$10,000 ",High School,Skilled Manual
14276,MELODY,SUAREZ,1955-07-10,S,F,melody19@adventure-works.com,"$80,000 ",High School,Skilled Manual
15426,CRISTINA,KUMAR,1944-02-17,S,F,cristina7@adventure-works.com,"$10,000 ",High School,Skilled Manual
15751,KRISTEN,XU,1955-02-25,S,F,kristen11@adventure-works.com,"$80,000 ",High School,Skilled Manual
16658,ASHLEE,RAJE,1955-04-15,S,F,ashlee20@adventure-works.com,"$80,000 ",High School,Skilled Manual
16659,EMILY,JONES,1955-12-03,S,F,emily3@adventure-works.com,"$80,000 ",High School,Skilled Manual
17511,TABITHA,SUBRAM,1955-10-11,S,F,tabitha10@adventure-works.com,"$80,000 ",High School,Skilled Manual
18482,SHARON,NARA,1955-09-15,S,F,sharon22@adventure-works.com,"$80,000 ",High School,Skilled Manual
18930,KATELYN,RICHARDSON,1955-10-17,S,F,katelyn8@adventure-works.com,"$80,000 ",High School,Skilled Manual
19788,KRISTEN,HU,1956-06-18,S,F,kristen17@adventure-works.com,"$80,000 ",High School,Skilled Manual
19790,AMY,WU,1956-10-26,S,F,amy14@adventure-works.com,"$80,000 ",High School,Skilled Manual
20444,CARA,ZENG,1955-09-13,S,F,cara18@adventure-works.com,"$80,000 ",High School,Skilled Manual
20447,JODI,GOEL,1956-03-02,S,F,jodi20@adventure-works.com,"$80,000 ",High School,Skilled Manual
22193,TONI,GARCIA,1955-11-21,S,F,toni15@adventure-works.com,"$80,000 ",High School,Skilled Manual
24300,NAOMI,GOMEZ,1956-01-10,S,F,naomi1@adventure-works.com,"$80,000 ",High School,Skilled Manual
25051,SUZANNE,CAI,1956-03-27,S,F,suzanne22@adventure-works.com,"$80,000 ",High School,Skilled Manual
25052,SANDRA,LIN,1956-01-24,S,F,sandra14@adventure-works.com,"$80,000 ",High School,Skilled Manual
25906,CRYSTAL,ZHAO,1944-04-02,S,F,crystal11@adventure-works.com,"$10,000 ",High School,Skilled Manual
26179,RUTH,RODRIGUEZ,1946-06-10,S,F,ruth23@adventure-works.com,"$10,000 ",High School,Skilled Manual
26543,SUSAN,GUO,1947-01-21,S,F,susan28@adventure-works.com,"$10,000 ",High School,Skilled Manual
27511,BETHANY,GOEL,1956-02-07,S,F,bethany0@adventure-works.com,"$80,000 ",High School,Skilled Manual
29113,ALÍCIA,ANAND,1956-05-26,S,F,alícia18@adventure-works.com,"$80,000 ",High School,Skilled Manual
11017,SHANNON,WANG,1944-06-26,S,F,shannon1@adventure-works.com,"$20,000 ",High School,Skilled Manual
13023,DOMINIQUE,RAMAN,1947-02-27,S,F,dominique9@adventure-works.com,"$20,000 ",High School,Skilled Manual
16930,KRISTEN,ZHAO,1947-07-09,S,F,kristen9@adventure-works.com,"$20,000 ",High School,Skilled Manual
18058,RILEY,PATTERSON,1928-03-04,S,F,riley8@adventure-works.com,"$20,000 ",High School,Skilled Manual
18444,SHANNON,CHOW,1947-07-14,S,F,shannon2@adventure-works.com,"$20,000 ",High School,Skilled Manual
18885,CARA,MA,1948-06-24,S,F,cara11@adventure-works.com,"$20,000 ",High School,Skilled Manual
20316,SUZANNE,ZHANG,1946-09-13,S,F,suzanne1@adventure-works.com,"$20,000 ",High School,Skilled Manual
23312,SHEENA,LAL,1947-05-04,S,F,sheena7@adventure-works.com,"$20,000 ",High School,Skilled Manual
25927,TIFFANY,GUO,1948-12-04,S,F,tiffany18@adventure-works.com,"$20,000 ",High School,Skilled Manual
27471,SUSAN,GAO,1948-03-17,S,F,susan25@adventure-works.com,"$20,000 ",High School,Skilled Manual
28091,VALERIE,LIANG,1944-06-25,S,F,valerie18@adventure-works.com,"$20,000 ",High School,Skilled Manual
29068,CASSANDRA,MADAN,1947-03-18,S,F,cassandra8@adventure-works.com,"$20,000 ",High School,Skilled Manual
29147,MARY,ROBERTS,1961-02-14,S,F,mary17@adventure-works.com,"$40,000 ",High School,Skilled Manual
11862,OLIVIA,PETERSON,1961-09-15,S,F,olivia40@adventure-works.com,"$40,000 ",High School,Skilled Manual
12912,BRIANNA,MORRIS,1968-03-25,S,F,brianna26@adventure-works.com,"$40,000 ",High School,Skilled Manual
12970,ANGELA,POWELL,1960-07-17,S,F,angela11@adventure-works.com,"$40,000 ",High School,Skilled Manual
15496,KELLI,GOEL,1967-09-08,S,F,kelli42@adventure-works.com,"$40,000 ",High School,Skilled Manual
15865,ISABEL,PRICE,1971-04-14,S,F,isabel0@adventure-works.com,"$40,000 ",High School,Skilled Manual
16129,JORDYN,RUSSELL,1960-10-11,S,F,jordyn18@adventure-works.com,"$40,000 ",High School,Skilled Manual
17861,MELANIE,BLUE,1960-08-27,S,F,melanie40@adventure-works.com,"$40,000 ",High School,Skilled Manual
19396,TAMMY,PRASAD,1960-03-11,S,F,tammy10@adventure-works.com,"$40,000 ",High School,Skilled Manual
19998,LAURA,LIU,1967-10-05,S,F,laura11@adventure-works.com,"$40,000 ",High School,Skilled Manual
21918,CAROL,SERRANO,1961-11-03,S,F,carol11@adventure-works.com,"$40,000 ",High School,Skilled Manual
24338,SHANNON,ZENG,1961-09-05,S,F,shannon21@adventure-works.com,"$40,000 ",High School,Skilled Manual
24339,JENNIFER,PRICE,1961-10-10,S,F,jennifer75@adventure-works.com,"$40,000 ",High School,Skilled Manual
25993,HEIDI,CHANDRA,1961-05-27,S,F,heidi4@adventure-works.com,"$40,000 ",High School,Skilled Manual
29148,GABRIELLA,MURPHY,1961-11-13,S,F,gabriella13@adventure-works.com,"$40,000 ",High School,Skilled Manual
11845,NATALIE,JONES,1924-08-18,S,F,natalie71@adventure-works.com,"$30,000 ",High School,Skilled Manual
11946,BRANDY,SAUNDERS,1951-01-03,S,F,brandy6@adventure-works.com,"$30,000 ",High School,Skilled Manual
11947,JENNY,ZHENG,1951-10-22,S,F,jenny21@adventure-works.com,"$30,000 ",High School,Skilled Manual
15019,MARY,RAMOS,1951-03-28,S,F,mary38@adventure-works.com,"$30,000 ",High School,Skilled Manual
16487,BRIANNA,GRIFFIN,1951-05-17,S,F,brianna66@adventure-works.com,"$30,000 ",High School,Skilled Manual
18465,JAMIE,YANG,1952-02-22,S,F,jamie7@adventure-works.com,"$30,000 ",High School,Skilled Manual
18666,JORDYN,HENDERSON,1957-11-12,S,F,jordyn4@adventure-works.com,"$30,000 ",High School,Skilled Manual
18667,KELLI,MA,1957-05-12,S,F,kelli17@adventure-works.com,"$30,000 ",High School,Skilled Manual
18906,ADRIENNE,GUTIERREZ,1952-04-13,S,F,adrienne7@adventure-works.com,"$30,000 ",High School,Skilled Manual
19214,CASSIDY,POWELL,1956-02-16,S,F,cassidy9@adventure-works.com,"$30,000 ",High School,Skilled Manual
20423,ALICIA,GOEL,1952-10-10,S,F,alicia15@adventure-works.com,"$30,000 ",High School,Skilled Manual
23099,KRISTI,SUAREZ,1951-11-05,S,F,kristi15@adventure-works.com,"$30,000 ",High School,Skilled Manual
24745,JENNIFER,WARD,1956-10-10,S,F,jennifer66@adventure-works.com,"$30,000 ",High School,Skilled Manual
25348,ANGELA,WOOD,1956-07-18,S,F,angela4@adventure-works.com,"$30,000 ",High School,Skilled Manual
25361,HALEY,ROSS,1958-06-21,S,F,haley23@adventure-works.com,"$30,000 ",High School,Skilled Manual
25365,GABRIELLE,PERRY,1958-08-24,S,F,gabrielle30@adventure-works.com,"$30,000 ",High School,Skilled Manual
27044,CAROL,LONG,1958-04-24,S,F,carol6@adventure-works.com,"$30,000 ",High School,Skilled Manual
27227,EMILY,BRYANT,1958-03-07,S,F,emily43@adventure-works.com,"$30,000 ",High School,Skilled Manual
28113,AMANDA,POWELL,1952-04-13,S,F,amanda30@adventure-works.com,"$30,000 ",High School,Skilled Manual
28616,SARAH,HARRIS,1957-07-08,S,F,sarah16@adventure-works.com,"$30,000 ",High School,Skilled Manual
11128,SAMANTHA,LONG,1975-12-05,M,F,samantha35@adventure-works.com,"$40,000 ",High School,Skilled Manual
18317,SAMANTHA,JONES,1980-05-18,M,F,samantha4@adventure-works.com,"$30,000 ",High School,Skilled Manual
18345,SAMANTHA,BRYANT,1975-09-19,M,F,samantha40@adventure-works.com,"$40,000 ",High School,Skilled Manual
21245,SAMANTHA,RODRIGUEZ,1978-06-24,M,F,samantha21@adventure-works.com,"$40,000 ",High School,Skilled Manual
26573,SAMANTHA,CLARK,1975-05-18,M,F,samantha20@adventure-works.com,"$40,000 ",High School,Skilled Manual
15258,CHLOE,REED,1978-05-07,M,F,chloe49@adventure-works.com,"$40,000 ",High School,Skilled Manual
15269,CHLOE,KING,1976-05-20,M,F,chloe17@adventure-works.com,"$40,000 ",High School,Skilled Manual
20433,CHLOE,TAYLOR,1975-06-27,M,F,chloe42@adventure-works.com,"$40,000 ",High School,Skilled Manual
11127,JAN,EDWARDS,1975-10-21,M,F,jan11@adventure-works.com,"$40,000 ",High School,Skilled Manual
11130,CAROLINE,RUSSELL,1980-01-06,M,F,caroline21@adventure-works.com,"$30,000 ",High School,Skilled Manual
11131,AMANDA,RIVERA,1980-03-12,M,F,amanda7@adventure-works.com,"$30,000 ",High School,Skilled Manual
11137,JASMINE,TAYLOR,1978-07-20,M,F,jasmine7@adventure-works.com,"$40,000 ",High School,Skilled Manual
11138,LAUREN,DAVIS,1978-09-15,M,F,lauren23@adventure-works.com,"$40,000 ",High School,Skilled Manual
11141,NICOLE,RAMIREZ,1977-06-21,M,F,nicole42@adventure-works.com,"$40,000 ",High School,Skilled Manual
11153,ANGELA,JAMES,1976-06-23,M,F,angela34@adventure-works.com,"$40,000 ",High School,Skilled Manual
11157,HANNAH,LONG,1975-06-11,M,F,hannah32@adventure-works.com,"$40,000 ",High School,Skilled Manual
12020,OLIVIA,ROGERS,1979-09-14,M,F,olivia27@adventure-works.com,"$30,000 ",High School,Skilled Manual
12027,HALEY,WOOD,1978-10-26,M,F,haley21@adventure-works.com,"$40,000 ",High School,Skilled Manual
13143,HANNAH,JACKSON,1975-02-06,M,F,hannah11@adventure-works.com,"$40,000 ",High School,Skilled Manual
13152,GABRIELLE,BUTLER,1978-02-16,M,F,gabrielle36@adventure-works.com,"$40,000 ",High School,Skilled Manual
14081,NICOLE,BUTLER,1980-04-06,M,F,nicole63@adventure-works.com,"$30,000 ",High School,Skilled Manual
14095,PAIGE,GRIFFIN,1976-09-10,M,F,paige20@adventure-works.com,"$40,000 ",High School,Skilled Manual
14098,ALLISON,LOPEZ,1979-04-24,M,F,allison44@adventure-works.com,"$40,000 ",High School,Skilled Manual
14335,ALLISON,COX,1978-09-13,M,F,allison9@adventure-works.com,"$40,000 ",High School,Skilled Manual
14338,NATALIE,TAYLOR,1978-05-25,M,F,natalie76@adventure-works.com,"$40,000 ",High School,Skilled Manual
14349,NICOLE,GRIFFIN,1976-05-11,M,F,nicole70@adventure-works.com,"$40,000 ",High School,Skilled Manual
15243,LAUREN,HARRIS,1976-06-02,M,F,lauren32@adventure-works.com,"$30,000 ",High School,Skilled Manual
15244,ALEXIS,RODRIGUEZ,1976-06-05,M,F,alexis17@adventure-works.com,"$30,000 ",High School,Skilled Manual
15246,KAITLYN,WATSON,1976-04-07,M,F,kaitlyn64@adventure-works.com,"$30,000 ",High School,Skilled Manual
15252,JADA,MURPHY,1980-02-14,M,F,jada6@adventure-works.com,"$40,000 ",High School,Skilled Manual
15254,CARLA,CHAPMAN,1980-02-24,M,F,carla5@adventure-works.com,"$40,000 ",High School,Skilled Manual
15422,KELLY,GRIFFIN,1979-07-10,M,F,kelly25@adventure-works.com,"$40,000 ",High School,Skilled Manual
15816,VICTORIA,MILLER,1976-05-20,M,F,victoria7@adventure-works.com,"$40,000 ",High School,Skilled Manual
16715,KATELYN,RAMIREZ,1976-09-21,M,F,katelyn5@adventure-works.com,"$30,000 ",High School,Skilled Manual
16717,MASAKI,UMEDA,1975-04-11,M,F,masaki0@adventure-works.com,"$40,000 ",High School,Skilled Manual
16723,BARBARA,ZHAO,1980-09-14,M,F,barbara20@adventure-works.com,"$30,000 ",High School,Skilled Manual
17338,JORDYN,LONG,1976-02-17,M,F,jordyn9@adventure-works.com,"$40,000 ",High School,Skilled Manual
17349,CASSIE,KENNEDY,1979-11-26,M,F,cassie6@adventure-works.com,"$40,000 ",High School,Skilled Manual
17359,MARÍA,FLORES,1975-03-08,M,F,maría35@adventure-works.com,"$40,000 ",High School,Skilled Manual
17372,SARAH,LONG,1978-02-26,M,F,sarah34@adventure-works.com,"$40,000 ",High School,Skilled Manual
18311,JENNIFER,MITCHELL,1975-05-13,M,F,jennifer13@adventure-works.com,"$40,000 ",High School,Skilled Manual
18315,MELODY,DOMINGUEZ,1980-04-03,M,F,melody13@adventure-works.com,"$30,000 ",High School,Skilled Manual
18362,ERIN,HOWARD,1978-11-13,M,F,erin16@adventure-works.com,"$40,000 ",High School,Skilled Manual
18749,OLIVIA,STEWART,1976-08-14,M,F,olivia24@adventure-works.com,"$30,000 ",High School,Skilled Manual
18750,ALEXANDRA,PERRY,1976-05-04,M,F,alexandra31@adventure-works.com,"$30,000 ",High School,Skilled Manual
18762,ARTHUR,WILSON,1978-05-22,M,F,arthur44@adventure-works.com,"$40,000 ",High School,Skilled Manual
18764,NATALIE,SCOTT,1977-12-24,M,F,natalie56@adventure-works.com,"$40,000 ",High School,Skilled Manual
18775,ANDREA,BELL,1975-05-18,M,F,andrea15@adventure-works.com,"$40,000 ",High School,Skilled Manual
18790,JULIA,MARTIN,1979-09-26,M,F,julia36@adventure-works.com,"$40,000 ",High School,Skilled Manual
18792,GABRIELLA,PETERSON,1979-08-24,M,F,gabriella2@adventure-works.com,"$40,000 ",High School,Skilled Manual
18915,SYDNEY,GONZALEZ,1975-01-05,M,F,sydney58@adventure-works.com,"$40,000 ",High School,Skilled Manual
19636,JESSICA,LEE,1976-11-17,M,F,jessica70@adventure-works.com,"$40,000 ",High School,Skilled Manual
19638,KIMBERLY,PETERSON,1980-10-26,M,F,kimberly8@adventure-works.com,"$30,000 ",High School,Skilled Manual
19643,JACQUELINE,WATSON,1978-12-23,M,F,jacqueline24@adventure-works.com,"$40,000 ",High School,Skilled Manual
19774,BRIANNA,DAVIS,1975-11-07,M,F,brianna4@adventure-works.com,"$40,000 ",High School,Skilled Manual
19776,JUDITH,MURPHY,1975-05-22,M,F,judith6@adventure-works.com,"$40,000 ",High School,Skilled Manual
20275,ANGELA,KELLY,1980-01-06,M,F,angela28@adventure-works.com,"$30,000 ",High School,Skilled Manual
21244,ALLISON,TORRES,1978-02-16,M,F,allison12@adventure-works.com,"$40,000 ",High School,Skilled Manual
22015,MARY,TURNER,1980-10-15,M,F,mary18@adventure-works.com,"$30,000 ",High School,Skilled Manual
22019,RACHEL,BRYANT,1978-02-23,M,F,rachel66@adventure-works.com,"$40,000 ",High School,Skilled Manual
22037,ANGELA,GONZALES,1975-06-01,M,F,angela20@adventure-works.com,"$40,000 ",High School,Skilled Manual
22967,RACHEL,SMITH,1976-11-23,M,F,rachel2@adventure-works.com,"$30,000 ",High School,Skilled Manual
22985,HAILEY,PHILLIPS,1979-09-06,M,F,hailey48@adventure-works.com,"$40,000 ",High School,Skilled Manual
23336,JOCELYN,BRYANT,1975-11-19,M,F,jocelyn17@adventure-works.com,"$40,000 ",High School,Skilled Manual
23550,JENNIFER,COOK,1975-08-13,M,F,jennifer57@adventure-works.com,"$40,000 ",High School,Skilled Manual
23553,JASMINE,ANDERSON,1976-03-25,M,F,jasmine8@adventure-works.com,"$40,000 ",High School,Skilled Manual
23554,JOAN,COOK,1976-02-15,M,F,joan2@adventure-works.com,"$40,000 ",High School,Skilled Manual
23557,VICTORIA,WASHINGTON,1980-10-06,M,F,victoria60@adventure-works.com,"$30,000 ",High School,Skilled Manual
23577,JULIA,BENNETT,1976-04-21,M,F,julia67@adventure-works.com,"$40,000 ",High School,Skilled Manual
24290,ZOE,BELL,1974-10-17,M,F,zoe12@adventure-works.com,"$50,000 ",High School,Skilled Manual
24292,MACKENZIE,BROOKS,1974-03-06,M,F,mackenzie0@adventure-works.com,"$50,000 ",High School,Skilled Manual
24293,ANNA,RIVERA,1974-10-19,M,F,anna12@adventure-works.com,"$50,000 ",High School,Skilled Manual
25045,PAIGE,RUSSELL,1974-03-03,M,F,paige19@adventure-works.com,"$50,000 ",High School,Skilled Manual
26169,ALEXANDRA,WHITE,1976-03-02,M,F,alexandra76@adventure-works.com,"$30,000 ",High School,Skilled Manual
26173,ARIANA,RIVERA,1976-10-02,M,F,ariana15@adventure-works.com,"$40,000 ",High School,Skilled Manual
26177,NICOLE,SIMMONS,1980-10-07,M,F,nicole64@adventure-works.com,"$30,000 ",High School,Skilled Manual
26178,PAIGE,PRICE,1980-05-02,M,F,paige0@adventure-works.com,"$40,000 ",High School,Skilled Manual
26580,PAIGE,RAMIREZ,1974-07-17,M,F,paige30@adventure-works.com,"$50,000 ",High School,Skilled Manual
26775,RILEY,BRYANT,1976-10-22,M,F,riley15@adventure-works.com,"$30,000 ",High School,Skilled Manual
26779,ALEXANDRA,HENDERSON,1980-06-12,M,F,alexandra28@adventure-works.com,"$30,000 ",High School,Skilled Manual
26794,MICHELE,DOMINGUEZ,1979-11-26,M,F,michele46@adventure-works.com,"$40,000 ",High School,Skilled Manual
27506,CARLA,SRINI,1975-06-13,M,F,carla11@adventure-works.com,"$40,000 ",High School,Skilled Manual
27507,VALERIE,LI,1975-06-27,M,F,valerie4@adventure-works.com,"$40,000 ",High School,Skilled Manual
27732,KATHERINE,WHITE,1978-05-27,M,F,katherine83@adventure-works.com,"$40,000 ",High School,Skilled Manual
27740,JODI,NATH,1979-01-09,M,F,jodi19@adventure-works.com,"$40,000 ",High School,Skilled Manual
27912,CAITLIN,RAMIREZ,1976-03-10,M,F,caitlin5@adventure-works.com,"$40,000 ",High School,Skilled Manual
28124,MACKENZIE,KELLY,1975-07-02,M,F,mackenzie1@adventure-works.com,"$40,000 ",High School,Skilled Manual
